,breed,id,breed_name
867,n02106662,n02106662_21348.jpg,German_shepherd
14226,n02093991,n02093991_686.jpg,Irish_terrier
18708,n02109525,n02109525_2810.jpg,Saint_Bernard
11509,n02105056,n02105056_4918.jpg,groenendael
9217,n02108000,n02108000_1324.jpg,EntleBucher
1183,n02086646,n02086646_637.jpg,Blenheim_spaniel
739,n02106662,n02106662_2810.jpg,German_shepherd
9980,n02109047,n02109047_6265.jpg,Great_Dane
15146,n02092339,n02092339_107.jpg,Weimaraner
10193,n02107683,n02107683_3659.jpg,Bernese_mountain_dog
872,n02106662,n02106662_1451.jpg,German_shepherd
18972,n02101006,n02101006_1208.jpg,Gordon_setter
18521,n02111129,n02111129_2378.jpg,Leonberg
1879,n02095570,n02095570_5880.jpg,Lakeland_terrier
857,n02106662,n02106662_3781.jpg,German_shepherd
12518,n02089973,n02089973_2716.jpg,English_foxhound
11551,n02110806,n02110806_4244.jpg,basenji
16835,n02088094,n02088094_1301.jpg,Afghan_hound
16029,n02110185,n02110185_8162.jpg,Siberian_husky
7535,n02108422,n02108422_5117.jpg,bull_mastiff
13849,n02094258,n02094258_3329.jpg,Norwich_terrier
10057,n02107142,n02107142_385.jpg,Doberman
12859,n02107312,n02107312_4730.jpg,miniature_pinscher
18636,n02109525,n02109525_345.jpg,Saint_Bernard
6457,n02112350,n02112350_8124.jpg,keeshond
2306,n02099267,n02099267_3428.jpg,flat
15292,n02099849,n02099849_1472.jpg,Chesapeake_Bay_retriever
7265,n02105162,n02105162_5547.jpg,malinois
6539,n02112350,n02112350_2279.jpg,keeshond
7593,n02106550,n02106550_11097.jpg,Rottweiler
10636,n02105855,n02105855_3150.jpg,Shetland_sheepdog
5607,n02090379,n02090379_4673.jpg,redbone
8668,n02097658,n02097658_6300.jpg,silky_terrier
9869,n02091032,n02091032_877.jpg,Italian_greyhound
17,n02112018,n02112018_3464.jpg,Pomeranian
12572,n02089973,n02089973_2599.jpg,English_foxhound
13408,n02113799,n02113799_1568.jpg,standard_poodle
9603,n02098105,n02098105_1743.jpg,soft
9128,n02096585,n02096585_1403.jpg,Boston_bull
11728,n02110806,n02110806_1525.jpg,basenji
15447,n02102040,n02102040_763.jpg,English_springer
4708,n02107908,n02107908_1855.jpg,Appenzeller
9473,n02108551,n02108551_1743.jpg,Tibetan_mastiff
10848,n02093428,n02093428_3355.jpg,American_Staffordshire_terrier
5834,n02095314,n02095314_807.jpg,wire
3555,n02112137,n02112137_17437.jpg,chow
7141,n02105162,n02105162_5582.jpg,malinois
9690,n02098105,n02098105_1664.jpg,soft
11215,n02113186,n02113186_6418.jpg,Cardigan
5721,n02090379,n02090379_859.jpg,redbone
20213,n02096051,n02096051_3523.jpg,Airedale
4996,n02097130,n02097130_3245.jpg,giant_schnauzer
6714,n02104029,n02104029_3758.jpg,kuvasz
18425,n02111129,n02111129_547.jpg,Leonberg
16369,n02097298,n02097298_65.jpg,Scotch_terrier
1293,n02105412,n02105412_1159.jpg,kelpie
15126,n02092339,n02092339_205.jpg,Weimaraner
3302,n02105251,n02105251_7090.jpg,briard
19,n02112018,n02112018_12137.jpg,Pomeranian
14650,n02091635,n02091635_1192.jpg,otterhound
5939,n02090721,n02090721_7155.jpg,Irish_wolfhound
18028,n02092002,n02092002_6618.jpg,Scottish_deerhound
17745,n02110063,n02110063_7037.jpg,malamute
9494,n02108551,n02108551_4379.jpg,Tibetan_mastiff
19380,n02100583,n02100583_2251.jpg,vizsla
14012,n02111500,n02111500_1031.jpg,Great_Pyrenees
10352,n02107683,n02107683_34.jpg,Bernese_mountain_dog
5951,n02090721,n02090721_5049.jpg,Irish_wolfhound
19220,n02113624,n02113624_7996.jpg,toy_poodle
12655,n02087394,n02087394_7507.jpg,Rhodesian_ridgeback
211,n02112018,n02112018_6676.jpg,Pomeranian
13394,n02113799,n02113799_1646.jpg,standard_poodle
4236,n02105505,n02105505_2156.jpg,komondor
7911,n02088466,n02088466_7162.jpg,bloodhound
4919,n02109961,n02109961_2406.jpg,Eskimo_dog
15203,n02092339,n02092339_298.jpg,Weimaraner
2359,n02099267,n02099267_1184.jpg,flat
9216,n02108000,n02108000_326.jpg,EntleBucher
10061,n02107142,n02107142_11226.jpg,Doberman
7186,n02105162,n02105162_5954.jpg,malinois
19004,n02101006,n02101006_2031.jpg,Gordon_setter
1624,n02099429,n02099429_1773.jpg,curly
18680,n02109525,n02109525_3506.jpg,Saint_Bernard
10880,n02093428,n02093428_9513.jpg,American_Staffordshire_terrier
6183,n02115913,n02115913_2014.jpg,dhole
20517,n02086910,n02086910_8590.jpg,papillon
5339,n02085620,n02085620_3942.jpg,Chihuahua
10156,n02107142,n02107142_7311.jpg,Doberman
18869,n02116738,n02116738_5068.jpg,African_hunting_dog
663,n02106382,n02106382_2305.jpg,Bouvier_des_Flandres
18874,n02116738,n02116738_2514.jpg,African_hunting_dog
822,n02106662,n02106662_5929.jpg,German_shepherd
9171,n02096585,n02096585_2821.jpg,Boston_bull
895,n02112706,n02112706_473.jpg,Brabancon_griffon
14929,n02088364,n02088364_11828.jpg,beagle
8503,n02098413,n02098413_3095.jpg,Lhasa
19807,n02099712,n02099712_3698.jpg,Labrador_retriever
1753,n02095570,n02095570_2282.jpg,Lakeland_terrier
9151,n02096585,n02096585_7542.jpg,Boston_bull
393,n02088238,n02088238_10451.jpg,basset
11114,n02113186,n02113186_4563.jpg,Cardigan
17682,n02110063,n02110063_8019.jpg,malamute
12872,n02107312,n02107312_190.jpg,miniature_pinscher
9334,n02108000,n02108000_1243.jpg,EntleBucher
13255,n02111277,n02111277_3454.jpg,Newfoundland
10355,n02107683,n02107683_7104.jpg,Bernese_mountain_dog
13317,n02111277,n02111277_980.jpg,Newfoundland
13073,n02089867,n02089867_600.jpg,Walker_hound
19678,n02100735,n02100735_4735.jpg,English_setter
8434,n02096294,n02096294_3800.jpg,Australian_terrier
18649,n02109525,n02109525_13804.jpg,Saint_Bernard
13943,n02094258,n02094258_807.jpg,Norwich_terrier
18301,n02094114,n02094114_113.jpg,Norfolk_terrier
8018,n02088466,n02088466_10831.jpg,bloodhound
5915,n02090721,n02090721_1534.jpg,Irish_wolfhound
10134,n02107142,n02107142_7459.jpg,Doberman
327,n02088238,n02088238_1454.jpg,basset
16278,n02106030,n02106030_15619.jpg,collie
17161,n02110958,n02110958_483.jpg,pug
14041,n02111500,n02111500_8166.jpg,Great_Pyrenees
11633,n02110806,n02110806_479.jpg,basenji
19889,n02093647,n02093647_981.jpg,Bedlington_terrier
14070,n02111500,n02111500_3863.jpg,Great_Pyrenees
13957,n02094258,n02094258_439.jpg,Norwich_terrier
10756,n02093428,n02093428_8696.jpg,American_Staffordshire_terrier
12395,n02099601,n02099601_5764.jpg,golden_retriever
20430,n02086910,n02086910_557.jpg,papillon
1146,n02086646,n02086646_3172.jpg,Blenheim_spaniel
2473,n02102973,n02102973_1609.jpg,Irish_water_spaniel
19995,n02093647,n02093647_930.jpg,Bedlington_terrier
8221,n02088632,n02088632_2162.jpg,bluetick
9265,n02108000,n02108000_1881.jpg,EntleBucher
12585,n02089973,n02089973_2484.jpg,English_foxhound
14738,n02091635,n02091635_1808.jpg,otterhound
19548,n02100735,n02100735_6658.jpg,English_setter
115,n02112018,n02112018_7802.jpg,Pomeranian
6459,n02112350,n02112350_9896.jpg,keeshond
15316,n02099849,n02099849_669.jpg,Chesapeake_Bay_retriever
18494,n02111129,n02111129_1447.jpg,Leonberg
13382,n02113799,n02113799_2426.jpg,standard_poodle
12581,n02089973,n02089973_3651.jpg,English_foxhound
599,n02106382,n02106382_413.jpg,Bouvier_des_Flandres
1225,n02105412,n02105412_2638.jpg,kelpie
14080,n02111500,n02111500_6461.jpg,Great_Pyrenees
6745,n02104029,n02104029_1646.jpg,kuvasz
12708,n02087394,n02087394_831.jpg,Rhodesian_ridgeback
19200,n02093754,n02093754_2207.jpg,Border_terrier
3879,n02091831,n02091831_736.jpg,Saluki
13023,n02089867,n02089867_1918.jpg,Walker_hound
551,n02085782,n02085782_1284.jpg,Japanese_spaniel
18226,n02094114,n02094114_1459.jpg,Norfolk_terrier
4509,n02089078,n02089078_2225.jpg,black
16800,n02088094,n02088094_4501.jpg,Afghan_hound
5197,n02105641,n02105641_10151.jpg,Old_English_sheepdog
17791,n02115641,n02115641_3862.jpg,dingo
8994,n02107574,n02107574_1499.jpg,Greater_Swiss_Mountain_dog
16651,n02088094,n02088094_4195.jpg,Afghan_hound
9413,n02108551,n02108551_4769.jpg,Tibetan_mastiff
10878,n02093428,n02093428_3159.jpg,American_Staffordshire_terrier
16590,n02113978,n02113978_2804.jpg,Mexican_hairless
18630,n02109525,n02109525_4021.jpg,Saint_Bernard
14343,n02093991,n02093991_1310.jpg,Irish_terrier
15082,n02097209,n02097209_396.jpg,standard_schnauzer
15853,n02091244,n02091244_939.jpg,Ibizan_hound
3823,n02091831,n02091831_10576.jpg,Saluki
4175,n02086079,n02086079_3493.jpg,Pekinese
9267,n02108000,n02108000_2878.jpg,EntleBucher
9390,n02108551,n02108551_11671.jpg,Tibetan_mastiff
15902,n02091244,n02091244_2464.jpg,Ibizan_hound
4091,n02086079,n02086079_11089.jpg,Pekinese
4411,n02101388,n02101388_192.jpg,Brittany_spaniel
14549,n02085936,n02085936_9270.jpg,Maltese_dog
3292,n02105251,n02105251_1588.jpg,briard
6178,n02115913,n02115913_4179.jpg,dhole
17177,n02110958,n02110958_15873.jpg,pug
4983,n02097130,n02097130_1345.jpg,giant_schnauzer
1447,n02086240,n02086240_1333.jpg,Shih
10471,n02091134,n02091134_524.jpg,whippet
3972,n02108089,n02108089_1912.jpg,boxer
14922,n02088364,n02088364_17689.jpg,beagle
2292,n02099267,n02099267_4359.jpg,flat
4448,n02101388,n02101388_6153.jpg,Brittany_spaniel
19665,n02100735,n02100735_4057.jpg,English_setter
4573,n02089078,n02089078_2574.jpg,black
3511,n02112137,n02112137_11830.jpg,chow
9103,n02096585,n02096585_1856.jpg,Boston_bull
6197,n02115913,n02115913_4047.jpg,dhole
15610,n02091467,n02091467_5955.jpg,Norwegian_elkhound
11264,n02093859,n02093859_608.jpg,Kerry_blue_terrier
12,n02112018,n02112018_3504.jpg,Pomeranian
15330,n02099849,n02099849_338.jpg,Chesapeake_Bay_retriever
19941,n02093647,n02093647_1228.jpg,Bedlington_terrier
19857,n02093647,n02093647_1591.jpg,Bedlington_terrier
13081,n02089867,n02089867_2295.jpg,Walker_hound
4244,n02105505,n02105505_2382.jpg,komondor
109,n02112018,n02112018_5700.jpg,Pomeranian
1729,n02099429,n02099429_2264.jpg,curly
6361,n02113023,n02113023_8891.jpg,Pembroke
11552,n02110806,n02110806_4966.jpg,basenji
15235,n02092339,n02092339_2691.jpg,Weimaraner
5774,n02095314,n02095314_1533.jpg,wire
12810,n02107312,n02107312_1520.jpg,miniature_pinscher
10130,n02107142,n02107142_3094.jpg,Doberman
2541,n02102973,n02102973_1868.jpg,Irish_water_spaniel
15241,n02092339,n02092339_2695.jpg,Weimaraner
14003,n02111500,n02111500_9000.jpg,Great_Pyrenees
15650,n02091467,n02091467_2950.jpg,Norwegian_elkhound
13794,n02094258,n02094258_50.jpg,Norwich_terrier
4655,n02089078,n02089078_1681.jpg,black
578,n02085782,n02085782_1528.jpg,Japanese_spaniel
6972,n02111889,n02111889_2914.jpg,Samoyed
9434,n02108551,n02108551_3222.jpg,Tibetan_mastiff
14197,n02093991,n02093991_278.jpg,Irish_terrier
12960,n02107312,n02107312_4065.jpg,miniature_pinscher
17306,n02087046,n02087046_1703.jpg,toy_terrier
8562,n02098413,n02098413_7144.jpg,Lhasa
18418,n02111129,n02111129_2235.jpg,Leonberg
10685,n02105855,n02105855_7527.jpg,Shetland_sheepdog
3522,n02112137,n02112137_1015.jpg,chow
9977,n02109047,n02109047_8090.jpg,Great_Dane
9243,n02108000,n02108000_2452.jpg,EntleBucher
16073,n02110185,n02110185_12678.jpg,Siberian_husky
3180,n02104365,n02104365_9552.jpg,schipperke
16237,n02106030,n02106030_14999.jpg,collie
3556,n02112137,n02112137_1614.jpg,chow
6770,n02102480,n02102480_7417.jpg,Sussex_spaniel
9970,n02109047,n02109047_2810.jpg,Great_Dane
19692,n02099712,n02099712_3500.jpg,Labrador_retriever
2543,n02102973,n02102973_2220.jpg,Irish_water_spaniel
17327,n02087046,n02087046_7037.jpg,toy_terrier
5678,n02090379,n02090379_3410.jpg,redbone
19922,n02093647,n02093647_254.jpg,Bedlington_terrier
9580,n02098105,n02098105_162.jpg,soft
15945,n02091244,n02091244_4948.jpg,Ibizan_hound
10817,n02093428,n02093428_3667.jpg,American_Staffordshire_terrier
14968,n02097209,n02097209_3202.jpg,standard_schnauzer
16520,n02113978,n02113978_2727.jpg,Mexican_hairless
15745,n02091467,n02091467_3408.jpg,Norwegian_elkhound
8146,n02088632,n02088632_1312.jpg,bluetick
2467,n02102973,n02102973_4510.jpg,Irish_water_spaniel
20433,n02086910,n02086910_4210.jpg,papillon
18539,n02111129,n02111129_593.jpg,Leonberg
4043,n02108089,n02108089_2056.jpg,boxer
1605,n02099429,n02099429_227.jpg,curly
7671,n02106550,n02106550_1366.jpg,Rottweiler
531,n02085782,n02085782_4042.jpg,Japanese_spaniel
11085,n02113186,n02113186_10944.jpg,Cardigan
5579,n02097047,n02097047_6534.jpg,miniature_schnauzer
18049,n02092002,n02092002_847.jpg,Scottish_deerhound
14015,n02111500,n02111500_5043.jpg,Great_Pyrenees
14355,n02085936,n02085936_10197.jpg,Maltese_dog
1782,n02095570,n02095570_4724.jpg,Lakeland_terrier
1748,n02095570,n02095570_687.jpg,Lakeland_terrier
1982,n02100877,n02100877_5184.jpg,Irish_setter
15687,n02091467,n02091467_1213.jpg,Norwegian_elkhound
19946,n02093647,n02093647_239.jpg,Bedlington_terrier
5964,n02090721,n02090721_2836.jpg,Irish_wolfhound
17876,n02115641,n02115641_13295.jpg,dingo
2006,n02100877,n02100877_172.jpg,Irish_setter
19108,n02093754,n02093754_6402.jpg,Border_terrier
559,n02085782,n02085782_4436.jpg,Japanese_spaniel
5865,n02095314,n02095314_1829.jpg,wire
2233,n02100236,n02100236_3683.jpg,German_short
18277,n02094114,n02094114_1595.jpg,Norfolk_terrier
2245,n02099267,n02099267_3611.jpg,flat
13141,n02111277,n02111277_4317.jpg,Newfoundland
19710,n02099712,n02099712_4354.jpg,Labrador_retriever
10532,n02091134,n02091134_9.jpg,whippet
491,n02085782,n02085782_3400.jpg,Japanese_spaniel
2461,n02102973,n02102973_3792.jpg,Irish_water_spaniel
5832,n02095314,n02095314_3299.jpg,wire
19083,n02093754,n02093754_2453.jpg,Border_terrier
3570,n02112137,n02112137_15770.jpg,chow
7949,n02088466,n02088466_8144.jpg,bloodhound
4684,n02107908,n02107908_7267.jpg,Appenzeller
17266,n02087046,n02087046_924.jpg,toy_terrier
584,n02106382,n02106382_2543.jpg,Bouvier_des_Flandres
12362,n02099601,n02099601_3202.jpg,golden_retriever
9821,n02091032,n02091032_11626.jpg,Italian_greyhound
15526,n02102040,n02102040_639.jpg,English_springer
7417,n02093256,n02093256_3762.jpg,Staffordshire_bullterrier
1324,n02105412,n02105412_6770.jpg,kelpie
7119,n02111889,n02111889_7491.jpg,Samoyed
14959,n02097209,n02097209_1531.jpg,standard_schnauzer
9516,n02108551,n02108551_5004.jpg,Tibetan_mastiff
4404,n02101388,n02101388_1524.jpg,Brittany_spaniel
2549,n02096437,n02096437_4276.jpg,Dandie_Dinmont
9851,n02091032,n02091032_9980.jpg,Italian_greyhound
12855,n02107312,n02107312_6926.jpg,miniature_pinscher
14300,n02093991,n02093991_3783.jpg,Irish_terrier
4152,n02086079,n02086079_10059.jpg,Pekinese
20104,n02096051,n02096051_7790.jpg,Airedale
10345,n02107683,n02107683_5115.jpg,Bernese_mountain_dog
11744,n02110806,n02110806_3489.jpg,basenji
12269,n02102177,n02102177_1643.jpg,Welsh_springer_spaniel
16973,n02102318,n02102318_10178.jpg,cocker_spaniel
2746,n02101556,n02101556_5387.jpg,clumber
5718,n02090379,n02090379_1414.jpg,redbone
598,n02106382,n02106382_3856.jpg,Bouvier_des_Flandres
13406,n02113799,n02113799_1537.jpg,standard_poodle
13320,n02111277,n02111277_4869.jpg,Newfoundland
3226,n02105251,n02105251_8229.jpg,briard
10114,n02107142,n02107142_13677.jpg,Doberman
2096,n02100236,n02100236_2893.jpg,German_short
312,n02088238,n02088238_13036.jpg,basset
13543,n02090622,n02090622_10281.jpg,borzoi
13142,n02111277,n02111277_14601.jpg,Newfoundland
10765,n02093428,n02093428_11598.jpg,American_Staffordshire_terrier
20331,n02110627,n02110627_11435.jpg,affenpinscher
8462,n02098413,n02098413_6612.jpg,Lhasa
163,n02112018,n02112018_12405.jpg,Pomeranian
14105,n02111500,n02111500_3746.jpg,Great_Pyrenees
9205,n02108000,n02108000_1122.jpg,EntleBucher
15373,n02099849,n02099849_1823.jpg,Chesapeake_Bay_retriever
15621,n02091467,n02091467_898.jpg,Norwegian_elkhound
202,n02112018,n02112018_5814.jpg,Pomeranian
2490,n02102973,n02102973_4253.jpg,Irish_water_spaniel
2829,n02101556,n02101556_8039.jpg,clumber
5716,n02090379,n02090379_3865.jpg,redbone
7574,n02108422,n02108422_3795.jpg,bull_mastiff
11391,n02093859,n02093859_2068.jpg,Kerry_blue_terrier
14641,n02091635,n02091635_1766.jpg,otterhound
3060,n02104365,n02104365_3826.jpg,schipperke
2806,n02101556,n02101556_47.jpg,clumber
16791,n02088094,n02088094_472.jpg,Afghan_hound
10020,n02109047,n02109047_13211.jpg,Great_Dane
594,n02106382,n02106382_472.jpg,Bouvier_des_Flandres
6967,n02111889,n02111889_6625.jpg,Samoyed
10915,n02108915,n02108915_644.jpg,French_bulldog
18011,n02092002,n02092002_498.jpg,Scottish_deerhound
19817,n02099712,n02099712_1254.jpg,Labrador_retriever
15106,n02092339,n02092339_7614.jpg,Weimaraner
18149,n02092002,n02092002_6978.jpg,Scottish_deerhound
8505,n02098413,n02098413_6535.jpg,Lhasa
17063,n02110958,n02110958_6627.jpg,pug
11159,n02113186,n02113186_11559.jpg,Cardigan
1280,n02105412,n02105412_7819.jpg,kelpie
11322,n02093859,n02093859_1771.jpg,Kerry_blue_terrier
4317,n02105505,n02105505_4028.jpg,komondor
11641,n02110806,n02110806_2774.jpg,basenji
5868,n02095314,n02095314_2683.jpg,wire
10947,n02108915,n02108915_4214.jpg,French_bulldog
574,n02085782,n02085782_3889.jpg,Japanese_spaniel
18259,n02094114,n02094114_3222.jpg,Norfolk_terrier
16391,n02097298,n02097298_9251.jpg,Scotch_terrier
592,n02106382,n02106382_3437.jpg,Bouvier_des_Flandres
10320,n02107683,n02107683_2007.jpg,Bernese_mountain_dog
5524,n02097047,n02097047_1913.jpg,miniature_schnauzer
1585,n02086240,n02086240_2526.jpg,Shih
11371,n02093859,n02093859_3113.jpg,Kerry_blue_terrier
13695,n02106166,n02106166_1236.jpg,Border_collie
691,n02106382,n02106382_4393.jpg,Bouvier_des_Flandres
7124,n02111889,n02111889_1994.jpg,Samoyed
1206,n02086646,n02086646_1461.jpg,Blenheim_spaniel
5305,n02085620,n02085620_2614.jpg,Chihuahua
14336,n02093991,n02093991_3144.jpg,Irish_terrier
6883,n02102480,n02102480_4179.jpg,Sussex_spaniel
8891,n02107574,n02107574_2727.jpg,Greater_Swiss_Mountain_dog
6908,n02111889,n02111889_7207.jpg,Samoyed
10847,n02093428,n02093428_3061.jpg,American_Staffordshire_terrier
350,n02088238,n02088238_11917.jpg,basset
2653,n02096437,n02096437_1171.jpg,Dandie_Dinmont
6013,n02090721,n02090721_1819.jpg,Irish_wolfhound
19144,n02093754,n02093754_7109.jpg,Border_terrier
5389,n02085620,n02085620_1916.jpg,Chihuahua
3351,n02113712,n02113712_2502.jpg,miniature_poodle
16023,n02110185,n02110185_12748.jpg,Siberian_husky
12409,n02099601,n02099601_569.jpg,golden_retriever
3117,n02104365,n02104365_10282.jpg,schipperke
12737,n02087394,n02087394_10939.jpg,Rhodesian_ridgeback
8967,n02107574,n02107574_322.jpg,Greater_Swiss_Mountain_dog
2113,n02100236,n02100236_804.jpg,German_short
8223,n02088632,n02088632_2964.jpg,bluetick
12375,n02099601,n02099601_9301.jpg,golden_retriever
905,n02112706,n02112706_1860.jpg,Brabancon_griffon
4122,n02086079,n02086079_2287.jpg,Pekinese
13599,n02090622,n02090622_5098.jpg,borzoi
12590,n02089973,n02089973_2054.jpg,English_foxhound
9181,n02108000,n02108000_2962.jpg,EntleBucher
8052,n02088466,n02088466_3096.jpg,bloodhound
7194,n02105162,n02105162_2830.jpg,malinois
1129,n02086646,n02086646_1673.jpg,Blenheim_spaniel
8317,n02096294,n02096294_1586.jpg,Australian_terrier
5356,n02085620,n02085620_1205.jpg,Chihuahua
20349,n02110627,n02110627_13453.jpg,affenpinscher
755,n02106662,n02106662_19641.jpg,German_shepherd
2185,n02100236,n02100236_4379.jpg,German_short
1836,n02095570,n02095570_1663.jpg,Lakeland_terrier
8797,n02097658,n02097658_2173.jpg,silky_terrier
4395,n02101388,n02101388_7643.jpg,Brittany_spaniel
8372,n02096294,n02096294_412.jpg,Australian_terrier
7197,n02105162,n02105162_6314.jpg,malinois
10939,n02108915,n02108915_3398.jpg,French_bulldog
1797,n02095570,n02095570_5159.jpg,Lakeland_terrier
6267,n02115913,n02115913_1352.jpg,dhole
11557,n02110806,n02110806_4297.jpg,basenji
17998,n02092002,n02092002_15096.jpg,Scottish_deerhound
11127,n02113186,n02113186_6547.jpg,Cardigan
19381,n02100583,n02100583_10388.jpg,vizsla
8206,n02088632,n02088632_926.jpg,bluetick
18877,n02116738,n02116738_2192.jpg,African_hunting_dog
4080,n02086079,n02086079_1877.jpg,Pekinese
6233,n02115913,n02115913_1066.jpg,dhole
1714,n02099429,n02099429_2335.jpg,curly
15752,n02091467,n02091467_4560.jpg,Norwegian_elkhound
16821,n02088094,n02088094_1932.jpg,Afghan_hound
13178,n02111277,n02111277_14330.jpg,Newfoundland
2878,n02094433,n02094433_2685.jpg,Yorkshire_terrier
5057,n02097130,n02097130_1741.jpg,giant_schnauzer
11493,n02105056,n02105056_7291.jpg,groenendael
3279,n02105251,n02105251_866.jpg,briard
16303,n02106030,n02106030_17074.jpg,collie
4064,n02086079,n02086079_6712.jpg,Pekinese
20214,n02096051,n02096051_8096.jpg,Airedale
2641,n02096437,n02096437_2605.jpg,Dandie_Dinmont
238,n02088238,n02088238_11635.jpg,basset
6887,n02102480,n02102480_4373.jpg,Sussex_spaniel
1071,n02086646,n02086646_3766.jpg,Blenheim_spaniel
2196,n02100236,n02100236_2493.jpg,German_short
10268,n02107683,n02107683_2727.jpg,Bernese_mountain_dog
19005,n02101006,n02101006_4488.jpg,Gordon_setter
13158,n02111277,n02111277_3741.jpg,Newfoundland
3328,n02105251,n02105251_3551.jpg,briard
13837,n02094258,n02094258_2359.jpg,Norwich_terrier
2726,n02101556,n02101556_7677.jpg,clumber
11764,n02096177,n02096177_4902.jpg,cairn
20458,n02086910,n02086910_3714.jpg,papillon
13473,n02113799,n02113799_4946.jpg,standard_poodle
16507,n02113978,n02113978_2938.jpg,Mexican_hairless
14165,n02111500,n02111500_4320.jpg,Great_Pyrenees
5675,n02090379,n02090379_4665.jpg,redbone
16275,n02106030,n02106030_15631.jpg,collie
9852,n02091032,n02091032_458.jpg,Italian_greyhound
18682,n02109525,n02109525_6931.jpg,Saint_Bernard
1444,n02086240,n02086240_1602.jpg,Shih
19707,n02099712,n02099712_5853.jpg,Labrador_retriever
12830,n02107312,n02107312_67.jpg,miniature_pinscher
1750,n02095570,n02095570_5796.jpg,Lakeland_terrier
2100,n02100236,n02100236_4428.jpg,German_short
13195,n02111277,n02111277_7395.jpg,Newfoundland
337,n02088238,n02088238_10072.jpg,basset
4665,n02107908,n02107908_4704.jpg,Appenzeller
15329,n02099849,n02099849_3723.jpg,Chesapeake_Bay_retriever
11829,n02096177,n02096177_8014.jpg,cairn
15920,n02091244,n02091244_4394.jpg,Ibizan_hound
14182,n02093991,n02093991_2123.jpg,Irish_terrier
4605,n02089078,n02089078_237.jpg,black
9001,n02096585,n02096585_1970.jpg,Boston_bull
17678,n02110063,n02110063_11431.jpg,malamute
3671,n02112137,n02112137_2724.jpg,chow
5856,n02095314,n02095314_138.jpg,wire
13126,n02111277,n02111277_3634.jpg,Newfoundland
16156,n02110185,n02110185_12380.jpg,Siberian_husky
9649,n02098105,n02098105_2138.jpg,soft
9324,n02108000,n02108000_2498.jpg,EntleBucher
18900,n02101006,n02101006_1249.jpg,Gordon_setter
903,n02112706,n02112706_2027.jpg,Brabancon_griffon
8219,n02088632,n02088632_336.jpg,bluetick
15824,n02091244,n02091244_2050.jpg,Ibizan_hound
142,n02112018,n02112018_2255.jpg,Pomeranian
19974,n02093647,n02093647_21.jpg,Bedlington_terrier
5641,n02090379,n02090379_5427.jpg,redbone
13661,n02106166,n02106166_4450.jpg,Border_collie
4990,n02097130,n02097130_2552.jpg,giant_schnauzer
2853,n02101556,n02101556_4039.jpg,clumber
10891,n02093428,n02093428_366.jpg,American_Staffordshire_terrier
4176,n02086079,n02086079_22136.jpg,Pekinese
10488,n02091134,n02091134_738.jpg,whippet
17473,n02095889,n02095889_4762.jpg,Sealyham_terrier
7490,n02108422,n02108422_5106.jpg,bull_mastiff
8765,n02097658,n02097658_6546.jpg,silky_terrier
2183,n02100236,n02100236_2132.jpg,German_short
12094,n02097474,n02097474_2941.jpg,Tibetan_terrier
9819,n02091032,n02091032_1743.jpg,Italian_greyhound
2612,n02096437,n02096437_3969.jpg,Dandie_Dinmont
4280,n02105505,n02105505_3672.jpg,komondor
18716,n02109525,n02109525_7109.jpg,Saint_Bernard
9971,n02109047,n02109047_1533.jpg,Great_Dane
19030,n02101006,n02101006_2501.jpg,Gordon_setter
1031,n02112706,n02112706_2391.jpg,Brabancon_griffon
10776,n02093428,n02093428_10761.jpg,American_Staffordshire_terrier
2671,n02096437,n02096437_394.jpg,Dandie_Dinmont
7504,n02108422,n02108422_2678.jpg,bull_mastiff
11502,n02105056,n02105056_5352.jpg,groenendael
2223,n02100236,n02100236_4181.jpg,German_short
4816,n02109961,n02109961_8353.jpg,Eskimo_dog
16909,n02102318,n02102318_1983.jpg,cocker_spaniel
19557,n02100735,n02100735_6665.jpg,English_setter
19272,n02113624,n02113624_5659.jpg,toy_poodle
5434,n02085620,n02085620_1455.jpg,Chihuahua
14270,n02093991,n02093991_1805.jpg,Irish_terrier
13520,n02090622,n02090622_1047.jpg,borzoi
6685,n02104029,n02104029_2582.jpg,kuvasz
13533,n02090622,n02090622_7351.jpg,borzoi
7527,n02108422,n02108422_2353.jpg,bull_mastiff
15849,n02091244,n02091244_3939.jpg,Ibizan_hound
17116,n02110958,n02110958_476.jpg,pug
12059,n02097474,n02097474_5765.jpg,Tibetan_terrier
7638,n02106550,n02106550_11323.jpg,Rottweiler
6301,n02113023,n02113023_231.jpg,Pembroke
4272,n02105505,n02105505_4435.jpg,komondor
1728,n02099429,n02099429_1627.jpg,curly
16388,n02097298,n02097298_2976.jpg,Scotch_terrier
1649,n02099429,n02099429_109.jpg,curly
6076,n02090721,n02090721_6219.jpg,Irish_wolfhound
18750,n02116738,n02116738_4461.jpg,African_hunting_dog
2587,n02096437,n02096437_871.jpg,Dandie_Dinmont
18603,n02109525,n02109525_18948.jpg,Saint_Bernard
357,n02088238,n02088238_9718.jpg,basset
6088,n02090721,n02090721_3811.jpg,Irish_wolfhound
6092,n02090721,n02090721_1650.jpg,Irish_wolfhound
1913,n02095570,n02095570_4188.jpg,Lakeland_terrier
8049,n02088466,n02088466_9096.jpg,bloodhound
12622,n02087394,n02087394_6382.jpg,Rhodesian_ridgeback
17297,n02087046,n02087046_5887.jpg,toy_terrier
